conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,recordCount,databaseCount,descendantRecordCount,descendantDatabaseCount
761174,Lateral epicondylitis of bilateral humerus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539396,Arthritis of right elbow caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761173,Bilateral adhesive capsulitis of shoulders,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761120,Bilateral inflammation of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42898360,Arnica montana root extract,RxNorm,Drug,S,Not included - recommended via source,0,0,0,0
42898489,Bryonia alba root extract,RxNorm,Drug,S,Not included - recommended via source,0,0,0,0
4125661,Sarcoid dactylitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42904014,Solanum dulcamara top extract,RxNorm,Drug,S,Not included - recommended via source,0,0,0,0
44783204,Post infectious osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44783347,Inflammation of stylomandibular ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46273991,Arthritis of lower limb due to parasitic infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44783578,Gouty arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761084,Degenerative joint disease of thumb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765813,Pyogenic bacterial arthritis of patella,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760994,Capsulitis of ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760993,Capsulitis of tarsus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765259,Arthritis of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765258,Bilateral arthritis of hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765257,Inflammation of joint of both hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765256,Osteoarthritis of bilateral acromioclavicular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44808844,Osteoarthritis of sternoclavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811608,Acute pyrophosphate crystal arthropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811610,Chikungunya arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811614,Pseudo-neuropathic pyrophosphate arthropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811656,Reactive arthritis after campylobacter infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811657,Reactive arthritis after chlamydia trachomatis infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811658,Reactive arthritis after clostridium difficile infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811659,Reactive arthritis after escherichia coli infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811660,Reactive arthritis after salmonella infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811661,Reactive arthritis after shigella infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811662,Reactive arthritis after ureaplasma urealyticum infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811663,Reactive arthritis after yersinia infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44811664,Nonspecific polyarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44814062,Chronic pyrophosphate crystal arthropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44814063,Paraneoplastic arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765219,Juvenile osteochondritis of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4343921,Malemud disease,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4078395,Lymphocytic plasmacytic synovitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4126944,Circinate balanitis co-occurrent with reactive arthritis triad,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765074,Arthritis of right acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765073,Arthritis of left acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760901,Osteoarthritis of finger joint of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4344148,Osteochondritis of the distal ulna,SNOMED,Condition,S,Not included - descendant,0,0,0,0
193460,Disorder of lower extremity,SNOMED,Condition,S,Not included - parent,0,0,0,0
4068604,Single-level cervical spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4345589,Juvenile osteochondritis of the hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4345590,Pelvis juvenile osteochondropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4068382,Two-level lumbosacral spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4067554,Reactive arthropathy of lesser metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
19071803,Matricaria recutita extract,RxNorm,Drug,S,Not included - recommended via source,0,0,0,0
4067528,Two-level thoracic spondylosis without myelopathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35609009,Rheumatoid arthritis of left shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35609009,Rheumatoid arthritis of left shoulder,SNOMED,Condition,S,Not included - recommended via source,0,0,0,0
35609010,Rheumatoid arthritis of right shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35609010,Rheumatoid arthritis of right shoulder,SNOMED,Condition,S,Not included - recommended via source,0,0,0,0
35609013,Chondrocalcinosis of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35609014,Chondrocalcinosis of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615108,Bilateral osteoarthritis of midtarsal joints of feet,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615111,Bilateral degenerative rupture of lateral meniscus of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615129,Bilateral chronic tophaceous gout of elbows,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615130,Bilateral chronic tophaceous gout of hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615133,Hydroxyapatite deposition disease of left shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615134,Hydroxyapatite deposition disease of right shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36674393,Interstitial granulomatous dermatitis with arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36675057,"Immune dysregulation, inflammatory bowel disease, arthritis, recurrent infection syndrome",SNOMED,Condition,S,Not included - descendant,0,0,0,0
36683391,Rheumatoid arthritis of joint of spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684452,Bilateral osteoarthritis of feet,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684453,Bilateral osteoarthritis of ankles,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684454,Bilateral osteoarthritis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684456,Bilateral osteoarthritis of finger of hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684457,Osteoarthritis of joint of bilateral hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684458,Bilateral wrist osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684459,Bilateral shoulder osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684526,Gouty arthritis of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684527,Arthritis of left elbow due to gout,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684528,Gouty arthritis of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684529,Gouty arthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684530,Arthritis of left wrist due to gout,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684531,Gouty arthritis of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684532,Arthritis of right elbow due to gout,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684533,Gouty arthritis of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684534,Gouty arthritis of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684535,Arthritis of right wrist due to gout,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684539,Monoarthritis of joint of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684540,Monoarthritis of joint of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684541,Monoarthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684542,Monoarthritis of joint of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684543,Monoarthritis of joint of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684544,Monoarthritis of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684585,Spondylosis of cervicothoracic spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684586,Spondylosis of thoracolumbar spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684997,Rheumatoid factor positive rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36684998,Rheumatoid factor positive rheumatoid arthritis of the shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685015,Arthritis of right foot caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685016,Arthritis of left foot caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685017,Rheumatoid arthritis of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685018,Rheumatoid arthritis of left elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685019,Rheumatoid arthritis of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685020,Rheumatoid arthritis of left wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685020,Rheumatoid arthritis of left wrist,SNOMED,Condition,S,Not included - recommended via source,0,0,0,0
36685021,Rheumatoid arthritis of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685022,Rheumatoid arthritis of right elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685022,Rheumatoid arthritis of right elbow,SNOMED,Condition,S,Not included - recommended via source,0,0,0,0
36685023,Rheumatoid arthritis of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685024,Rheumatoid arthritis of right wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685024,Rheumatoid arthritis of right wrist,SNOMED,Condition,S,Not included - recommended via source,0,0,0,0
36685025,Bilateral arthritis of sternoclavicular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685026,Chronic tophaceous gout of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685027,Chronic tophaceous gout of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686982,Tendinitis of metatarsophalangeal joint of second toe of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686983,Tendinitis of metatarsophalangeal joint of second toe of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686994,Bilateral patellar bursitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686995,Bilateral bursitis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686999,Rheumatoid arthritis of bilateral temporomandibular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687000,Rheumatoid arthritis of right temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687001,Rheumatoid arthritis of left temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687002,Rheumatoid arthritis of bilateral elbows,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687003,Rheumatoid arthritis of bilateral hips,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687004,Bilateral capsulitis of metatarsophalangeal joint of feet,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687005,Rheumatoid arthritis of bilateral ankles,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687006,Rheumatoid arthritis of bilateral wrists,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687007,Bilateral arthritis of first metatarsophalangeal joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687023,Bilateral chondrocalcinosis of hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687024,Bilateral chondrocalcinosis of shoulders,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687025,Chondrocalcinosis of bilateral hips,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687158,Capsulitis of right temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687159,Capsulitis of left temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687160,Capsulitis of bilateral temporomandibular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687161,Arthritis of right temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687162,Arthritis of left temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687163,Bilateral temporomandibular joint arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687180,Chondrocalcinosis of bilateral feet,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687187,Suprapatellar bursitis of bilateral knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687192,Chondromalacia of left shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687193,Chondromalacia of right shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4067200,Sexually acquired reactive arthropathy of the hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4067056,Reactive arthropathy of distal radioulnar joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4066956,Sexually acquired reactive arthropathy of the ankle and/or foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4066955,Sexually acquired reactive arthropathy of the pelvic region and thigh,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4066954,Sexually acquired reactive arthropathy of the shoulder region,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4066607,Single-level thoracic spondylosis with radiculopathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065485,Reactive arthropathy of talonavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065484,Reactive arthropathy of subtalar joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065481,Reactive arthropathy of distal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065480,Reactive arthropathy of metacarpophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065105,Reactive arthropathy of interphalangeal joint of toe,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4065104,Reactive arthropathy of 1st metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4063592,Seronegative arthritis secondary to Whipple's disease,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4060449,On examination - ankylosing spondylitis chest deformity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36713669,Hereditary arterial and articular multiple calcification syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4079736,Juvenile arthritis of inflammatory bowel disease,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715561,Infection causing spondyloarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4079743,Secondary pyrophosphate arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4079842,Osteochondritis of metacarpal,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4035748,Pyrophosphate tophus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36717146,Dermatoosteolysis Kirghizian type,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37017284,Infective arthritis co-occurrent with human immunodeficiency virus infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759881,Osteoarthritis of left acromioclavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4343917,Arthritis caused by spirochaetale infection,SNOMED,Condition,S,Not included - parent,0,0,0,0
760900,Osteoarthritis of finger joint of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37018679,Chondrocalcinosis of elbow due to disorder of calcium metabolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4034035,Arthritis of temporomandibular joint due to internal joint prosthesis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108583,Arthritis of right shoulder caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765006,Tuberculosis of right knee joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108585,Arthritis of right hip caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108586,Arthritis of left hip caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764931,Villous arthropathy of multiple joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764930,Spondylosis due to another disorder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760786,Closed subluxation left patellofemoral joint following trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108589,Infective arthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764919,Pyogenic bacterial arthritis of elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760785,Closed subluxation right patellofemoral joint following trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764076,Villous arthritis of hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4343917,Arthritis caused by spirochaetale infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46273200,Bacterial arthritis of costovertebral joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
